Mean Feature,Variance Feature,Standard Deviation Feature,RMS Feature,diabetic_retinopathy
0.446457913,0.365001984,0.526502301,0.484404807,2
0.349650633,0.169003984,0.306871921,0.350215438,1
0.468402497,0.403984913,0.563340972,0.511887199,2
0.378918092,0.198602459,0.342366364,0.383156554,2
0.359509086,0.243524402,0.398949653,0.381013417,1
0.240001109,0.20391131,0.351699926,0.27330214,1
0.336753267,0.189653704,0.333427021,0.346172165,2
0.242349933,0.128226779,0.249632729,0.248166409,2
0.310726603,0.175849484,0.315905202,0.32048203,2
0.263975108,0.186071918,0.328687983,0.286082055,2
0.4905184,0.346748414,0.504330466,0.51468705,2
0.281130281,0.188682015,0.33255176,0.300677723,1
0.544721438,0.451837007,0.603636414,0.583415038,2
0.275543303,0.367119868,0.528604312,0.354568821,2
0.379643445,0.216348933,0.366164982,0.389219225,2
0.52810263,0.494743231,0.643449175,0.581070103,1
0.300681211,0.209323736,0.358360142,0.323193649,2
0.379841882,0.219728767,0.370983622,0.390446083,2
0.356027125,0.18039916,0.321825843,0.359009057,2
0.313656063,0.117795523,0.233965043,0.303678021,1
0.574611346,0.394540368,0.554631875,0.594914003,2
0.533021323,0.233099582,0.386844052,0.521493828,1
0.268463176,0.250510445,0.40638273,0.311103766,2
0.3768127,0.227682973,0.380332711,0.390319207,2
0.36663504,0.166862904,0.302993735,0.363755579,2
0.311274073,0.187965937,0.331373437,0.324707042,2
0.292197616,0.228424826,0.381342683,0.322599671,1
0.234196787,0.238844494,0.39354247,0.280961244,1
0.430138325,0.380789779,0.541672387,0.475694629,2
0.346207303,0.232502362,0.386143792,0.366978191,1
0.582066761,0.521503349,0.665741657,0.629817606,1
0.311194857,0.228047387,0.380896479,0.337551855,1
0.476031278,0.43857567,0.594794989,0.526582605,1
0.453420228,0.248115055,0.404211665,0.458937909,1
0.302456299,0.215482393,0.365864,0.326560981,1
0.602653813,0.363509593,0.525143696,0.610805248,1
0.362963852,0.23024597,0.383491345,0.379831345,1
0.567702951,0.508246187,0.654764864,0.615441636,1
0.450038904,0.231892797,0.385428289,0.451733055,1
0.277187519,0.207262512,0.35583501,0.303747715,1
0.510446334,0.40512404,0.564473561,0.545580231,1
0.416677631,0.224346,0.376504462,0.422039211,1
0.255590969,0.15791284,0.289704863,0.269026623,2
0.463848382,0.451278844,0.606035015,0.520249551,1
0.339180258,0.143162102,0.271305704,0.333348012,1
0.426264707,0.397324879,0.557244719,0.477049769,1
0.384133519,0.20567196,0.353869174,0.38987411,2
0.349724565,0.188674122,0.328088342,0.355397672,2
0.570127166,0.427810892,0.583434373,0.598582601,2
0.521619587,0.454463627,0.608804298,0.56639799,2
0.522888027,0.422781373,0.572420418,0.557992,2
0.33924885,0.166031222,0.302892634,0.340673487,1
0.342144131,0.150804142,0.282061512,0.338254334,1
0.317853399,0.139243956,0.265707579,0.314291505,1
0.371268299,0.381432032,0.539248009,0.429742474,2
0.310761219,0.403255498,0.562747364,0.390812589,1
0.389173505,0.218029159,0.368325822,0.397443316,2
0.392852268,0.249806811,0.40231044,0.409511858,2
0.468491741,0.421409438,0.579341774,0.516343132,2
0.462796397,0.370012475,0.531368595,0.498710777,2
0.276708266,0.15696009,0.290576032,0.28634886,1
0.310332541,0.132612583,0.256097532,0.305834827,2
0.360650479,0.199850286,0.345839162,0.368592432,2
0.323802825,0.171252215,0.309863272,0.329608357,1
0.347278862,0.218080136,0.362094564,0.361798878,2
0.381172097,0.228172959,0.381044963,0.394018978,1
0.538278456,0.367362983,0.5287921,0.558874832,2
0.495327016,0.286370022,0.446563034,0.503577138,1
0.359405651,0.287815087,0.448113978,0.394054777,2
0.328380816,0.288684438,0.449045417,0.369924817,1
0.478849888,0.193767119,0.339012188,0.465545458,2
0.3384201,0.201873869,0.349172437,0.351240918,1
0.343708356,0.169910527,0.308079967,0.345582529,1
0.36925772,0.289380971,0.449790828,0.40231699,1
0.322766341,0.180699525,0.322268531,0.331789307,1
0.339271482,0.209439341,0.358506481,0.354283879,1
0.402722771,0.319477954,0.481267233,0.437419968,2
0.507581212,0.407779649,0.566740142,0.544012753,2
0.338696791,0.166477595,0.303491899,0.340358211,1
0.445444327,0.416249533,0.574554537,0.497256779,2
0.486874213,0.321758521,0.483626531,0.505717991,2
0.487172762,0.428205311,0.58548307,0.532800603,2
0.386035431,0.232808868,0.386503273,0.399341569,1
0.191390374,0.323763897,0.485436141,0.278702073,2
0.497261379,0.421392316,0.579347743,0.539075178,2
0.40433532,0.221233166,0.372750434,0.41097461,2
0.270806058,0.145435458,0.273666856,0.277343112,2
0.311533973,0.274790921,0.433969488,0.352496055,2
0.459637377,0.29230048,0.44779251,0.474642319,2
0.312765137,0.223603435,0.375619754,0.337392738,1
0.434209393,0.392663756,0.552894177,0.482032566,1
0.477569199,0.26678838,0.425206307,0.48385012,1
0.322427947,0.207556902,0.356196959,0.340063802,1
0.357680757,0.190860898,0.334314916,0.363354471,2
0.357598182,0.209596132,0.356591845,0.369073748,2
0.398682166,0.212228999,0.361913559,0.403725478,1
0.490885517,0.31401911,0.47567961,0.507009941,1
0.574431984,0.375744216,0.536859855,0.590420761,2
0.302858113,0.187108196,0.330538234,0.317668595,1
0.414419234,0.254088469,0.410997913,0.428575481,1
0.363783277,0.280467835,0.440193297,0.39536887,1
0.392445067,0.241873514,0.397047205,0.407193484,1
0.173422336,0.300445717,0.461530357,0.257794243,1
0.376876671,0.378260672,0.539287418,0.433587067,2
0.433081658,0.225135362,0.374900658,0.435558919,2
0.416731502,0.335074745,0.49711132,0.452836586,2
0.358189925,0.226582426,0.379161721,0.374862471,1
0.413131424,0.332296854,0.494311123,0.449219324,2
0.502803752,0.540239647,0.681039405,0.572143034,1
0.273998755,0.135200475,0.259868533,0.276614715,2
0.299325992,0.222868743,0.374270821,0.326591495,2
0.513936627,0.235448247,0.388862341,0.506113707,2
0.296642397,0.176012731,0.312241321,0.308169391,2
0.544185184,0.528092634,0.671149959,0.601449541,1
0.4128774,0.242784209,0.398097339,0.424131795,1
0.318209047,0.172449976,0.311450667,0.325405915,1
0.378861419,0.245228584,0.400568738,0.397160048,2
0.631953381,0.514577443,0.660023216,0.668164917,2
0.366447247,0.211395876,0.36089383,0.377028598,2
0.476791402,0.377300356,0.538389013,0.5117496,1
0.357619423,0.203009433,0.350582395,0.367255328,1
0.649571716,0.202868818,0.346400164,0.613267624,2
0.224732338,0.126377988,0.246036492,0.232899926,2
0.358723148,0.195606805,0.341316323,0.365962622,2
0.404443143,0.1929989,0.338040586,0.402917001,1
0.584596436,0.5053418,0.652342643,0.628210509,1
0.456904231,0.393994486,0.554138567,0.500231677,2
0.489688016,0.440545632,0.596526175,0.537813248,2
0.409655465,0.276401541,0.435770523,0.431071269,2
0.218985787,0.168088762,0.305585142,0.244029685,2
0.361301026,0.195475779,0.341167681,0.367980154,1
0.546005216,0.520556067,0.664961587,0.601140827,1
0.405907224,0.22924506,0.3763351,0.413489062,2
0.516558301,0.433503292,0.590265886,0.557350475,1
0.161040012,0.077431035,0.168053398,0.161619143,1
0.363885018,0.199273107,0.345931101,0.371255106,1
0.468049609,0.273494511,0.432427676,0.477788693,2
0.52678444,0.489135461,0.638694267,0.578817109,2
0.262327726,0.267576394,0.426078383,0.312174167,1
0.197865936,0.081452626,0.175056968,0.193685739,1
0.366765075,0.319425171,0.481160799,0.409029859,2
0.275401553,0.247951003,0.404024328,0.315803892,1
0.250946522,0.142736494,0.270700407,0.260407314,1
0.451675605,0.260474983,0.417636736,0.461621049,2
0.433551962,0.310541666,0.472080289,0.459619874,1
0.218804133,0.187946441,0.331611513,0.251050547,1
0.355670635,0.209787166,0.358848953,0.367706883,2
0.352751708,0.24776893,0.403814897,0.377264927,2
0.51327323,0.458816186,0.612636655,0.560846071,1
0.680552497,0.265168108,0.418181466,0.654827698,2
0.486770734,0.37544337,0.536618123,0.519260949,2
0.634062648,0.208718552,0.350144252,0.602052542,2
0.39034054,0.219225869,0.370379437,0.398899418,1
0.396750548,0.292125866,0.452720871,0.42500941,1
0.260060688,0.122173229,0.240603682,0.260532136,1
0.249727115,0.15768611,0.291571728,0.26474071,1
0.459614267,0.209164616,0.358127987,0.453850894,2
0.433903515,0.340658078,0.502372989,0.467934363,2
0.333384381,0.171078315,0.309632441,0.337432996,1
0.461968049,0.314935107,0.476624828,0.483728552,1
0.294791197,0.172408468,0.311310682,0.306257598,2
0.302048267,0.214142102,0.363014105,0.325843051,2
0.459649392,0.230772012,0.38411068,0.459410975,1
0.45981654,0.339573215,0.501615407,0.488442044,1
0.409620087,0.195403232,0.341076316,0.407920277,1
0.397885764,0.323673597,0.485582752,0.434758856,2
0.731118301,0.491737097,0.640910886,0.7442931,1
0.561991906,0.289827015,0.450223661,0.559833001,2
0.514300577,0.233089098,0.386831765,0.505724795,2
0.296423714,0.201790183,0.348980747,0.317320414,2
0.201476882,0.206776498,0.355237003,0.244518997,1
0.653800105,0.462172583,0.615514935,0.674701445,2
0.438167354,0.242797125,0.398044207,0.444896495,2
0.187981105,0.277707339,0.436680229,0.259967639,2
0.538875196,0.459861379,0.613387823,0.581340683,2
0.45003327,0.316299544,0.47800608,0.474433803,2
0.64857524,0.603014172,0.73059264,0.700200963,1
0.374783423,0.290118327,0.448533735,0.406854661,2
0.335366168,0.176817531,0.316206902,0.340821887,2
0.254517733,0.14994463,0.279149685,0.265470326,2
0.224349097,0.10164616,0.20856032,0.223457292,2
0.391833666,0.331908936,0.493928928,0.432279178,1
0.427430266,0.377145827,0.538215417,0.472601946,2
0.141248338,0.121253734,0.236714856,0.164458567,2
0.26686455,0.359558353,0.521266478,0.34560492,2
0.320969839,0.182461069,0.322658434,0.330438417,2
0.367695912,0.268375247,0.426961344,0.394940119,2
0.528536235,0.256209692,0.4133916,0.523523038,1
0.278904626,0.163504019,0.299487952,0.290371374,1
0.314993232,0.220586652,0.37197476,0.338241908,2
0.399992649,0.201960795,0.34928048,0.401826729,1
0.559844387,0.317300461,0.479037953,0.564639699,2
0.485139567,0.226655411,0.379248257,0.479585348,1
0.485581885,0.283185458,0.443133254,0.494730477,1
0.38625107,0.223252286,0.37333236,0.396555066,2
0.272582391,0.172713872,0.311799828,0.288396881,1
0.362314716,0.179986772,0.31995941,0.364241337,2
0.428478855,0.312277222,0.473878845,0.45601332,1
0.316201733,0.195328869,0.336715042,0.330190613,2
0.415225368,0.335232426,0.497270554,0.451685502,2
0.606223197,0.17229452,0.305444931,0.568339411,2
0.341755567,0.225523414,0.375377609,0.360628298,2
0.583333826,0.396388891,0.556323963,0.602521329,2
0.389102581,0.180438065,0.321846943,0.38644709,2
0.567430413,0.271285039,0.428457219,0.563011116,2
0.438850147,0.388103991,0.548614504,0.484489452,2
0.469356127,0.273411254,0.432502069,0.478826772,1
0.367625599,0.25901738,0.41654712,0.392133077,1
0.404058703,0.237291505,0.390150355,0.415559335,2
0.478060988,0.365150475,0.5267312,0.50967502,1
0.418538536,0.287231472,0.447488005,0.441152415,1
0.381509197,0.281094565,0.440872378,0.409677383,1
0.286601564,0.355534333,0.517322259,0.359129403,2
0.632720348,0.456661657,0.610743918,0.656256215,2
0.366817637,0.240018014,0.39457851,0.385954833,2
0.504918926,0.266725236,0.425136379,0.50648477,1
0.304587425,0.189179284,0.327317079,0.318870698,2
0.36884316,0.257134049,0.414432075,0.392556003,1
0.473914937,0.250653406,0.402129085,0.475496634,2
0.419313027,0.307509262,0.467445043,0.447075666,2
0.282532367,0.283148121,0.443092944,0.332704492,1
0.538055185,0.271761398,0.430691677,0.535356382,1
0.576387369,0.276669767,0.435970157,0.568653419,2
0.243278024,0.231047472,0.38443476,0.285252781,2
0.322208842,0.199128717,0.345750649,0.337214132,1
0.296771441,0.171151698,0.296784844,0.304263618,2
0.625403608,0.359018076,0.520316974,0.628582775,2
0.572629564,0.204074914,0.351902435,0.547975003,1
0.277536972,0.185515848,0.328358754,0.297011485,2
0.418812939,0.216176791,0.366704006,0.421489059,1
0.339493842,0.215615486,0.36227394,0.356657406,2
0.236159284,0.177528033,0.318000831,0.261034659,2
0.066910239,0.050794816,0.11850351,0.072604577,1
0.328542474,0.169462464,0.307079546,0.333181025,2
0.570218509,0.37445275,0.535603147,0.586681322,2
0.33440798,0.196649136,0.3426435,0.346341922,1
0.400281191,0.320795304,0.482201766,0.436129713,2
0.287456723,0.240496167,0.395451373,0.322783233,2
0.157309402,0.29332902,0.453335502,0.243591607,2
0.423136816,0.449686089,0.60463035,0.48841803,2
0.274896738,0.209425428,0.358305123,0.302642664,2
0.33165666,0.215316648,0.364852875,0.349793574,2
0.568923702,0.52288403,0.666877464,0.61972301,1
0.301447824,0.147600074,0.276927741,0.303578321,2
0.406538986,0.320999789,0.482667178,0.441304597,2
0.387959969,0.316655026,0.478396395,0.424938269,1
0.453904404,0.238223596,0.383496249,0.454577285,2
0.38918249,0.241618312,0.396752631,0.404465136,1
0.397982198,0.222311522,0.374064897,0.406072103,2
0.37545825,0.300733652,0.461833341,0.410512263,1
0.510183154,0.297698499,0.454988267,0.517842746,2
0.449360148,0.464987766,0.618005597,0.512491332,1
0.654757618,0.569105372,0.704138218,0.698040429,1
0.39603101,0.43220972,0.589107046,0.463035567,1
0.417358827,0.247372419,0.403363205,0.429090996,1
0.335590634,0.218526004,0.369537667,0.354124133,1
0.387438889,0.265394143,0.423660657,0.409918125,1
0.650267276,0.37228252,0.533594863,0.652277902,1
0.266132385,0.186405397,0.329575319,0.287890785,2
0.401733684,0.307400685,0.468799241,0.433273882,2
0.421762598,0.315991755,0.477713702,0.45164206,1
0.489595683,0.387044293,0.547615491,0.524435742,2
0.793445855,0.500620486,0.648391516,0.797722625,1
0.410291634,0.191873752,0.333878122,0.406856013,2
0.45503778,0.212470141,0.362195701,0.450589954,2
0.444388198,0.308431827,0.469887988,0.467786707,1
0.373113989,0.229316136,0.381987183,0.387691511,2
0.37131118,0.273109588,0.429636763,0.399264877,2
0.451139771,0.362085093,0.523436144,0.487320341,2
0.488313409,0.508018114,0.654574883,0.553231127,2
0.449055041,0.219606956,0.370514751,0.447538471,2
0.223882171,0.123168205,0.242100557,0.231221947,1
0.260314406,0.146566926,0.27612393,0.269388721,1
0.403306716,0.327955095,0.489926852,0.440256529,2
0.585433164,0.565518554,0.701297834,0.642260561,1
0.132483398,0.159212575,0.293659468,0.173450884,1
0.438222339,0.359909164,0.52164849,0.47655251,2
0.44289106,0.362658015,0.524252406,0.480982521,2
0.524256182,0.449723879,0.604666896,0.56736159,1
0.322102585,0.297305934,0.456128844,0.367065589,2
0.351483258,0.189664752,0.333805666,0.358135352,1
0.771119601,0.544206998,0.684247237,0.787597209,1
0.40795698,0.192547062,0.337468403,0.405710761,1
0.545359868,0.498854333,0.646909106,0.595618878,2
0.578448302,0.356009721,0.517847147,0.589094107,1
0.454444283,0.364675143,0.52587079,0.490591263,2
0.301164912,0.152582087,0.282035582,0.304415206,2
0.328342472,0.206176295,0.349424801,0.343165097,2
0.479527674,0.295371402,0.4561701,0.492921504,1
0.446361636,0.22625249,0.378770383,0.44713793,2
0.170806584,0.330063609,0.491990822,0.266550809,2
0.507690298,0.274333002,0.433161259,0.510643686,2
0.391999507,0.40950094,0.568503142,0.453807898,1
0.322207071,0.217792821,0.368654636,0.343117909,1
0.32524392,0.343034784,0.505062058,0.3838413,1
0.32306302,0.21177924,0.361102609,0.341858003,2
0.362530612,0.193827874,0.339088961,0.368489632,1
0.492144835,0.389690896,0.547096306,0.526347341,2
0.269927547,0.196183923,0.342058791,0.294253852,1
0.40699415,0.353968502,0.515849558,0.450302991,1
0.328482763,0.344653851,0.506668907,0.386794406,2
0.306782401,0.192398552,0.337280221,0.322566562,1
0.256839619,0.138792956,0.265059455,0.263805901,1
0.372266035,0.229602992,0.382733539,0.387189487,1
0.496472239,0.464899412,0.61792347,0.549110371,2
0.201222603,0.356569108,0.517829967,0.296758394,2
0.443122066,0.347107761,0.508802263,0.476988114,2
0.325003656,0.128128511,0.249498841,0.316619518,1
0.576320876,0.482289564,0.632887294,0.616410938,1
0.459525579,0.206559012,0.354216114,0.452643769,2
0.440925655,0.219810527,0.371081796,0.440847486,1
0.346528594,0.213197014,0.362971772,0.361487727,2
0.374803049,0.196368629,0.342291008,0.379362067,1
0.203696454,0.329028866,0.491020486,0.289366008,1
0.401725999,0.256053891,0.413216073,0.418801737,1
0.570656532,0.452941609,0.607495438,0.605229547,2
0.477076229,0.351445274,0.513320163,0.505445242,2
0.226211495,0.118873141,0.233463364,0.230996639,2
0.367629228,0.237252873,0.391693458,0.385698816,1
0.518096804,0.50550355,0.652477707,0.575770158,1
0.510763561,0.371505826,0.518527609,0.534332811,2
0.370646951,0.240964644,0.391686568,0.388390109,2
0.699587093,0.507058003,0.652505329,0.721448976,2
0.74290652,0.47046365,0.622742329,0.749798768,1
0.3007567,0.15231092,0.284157655,0.304465718,1
0.32309344,0.14815391,0.278355272,0.321558812,1
0.459269199,0.436871532,0.593276019,0.513042281,1
0.3535133,0.181228118,0.322954978,0.357201975,1
0.357300066,0.224410877,0.376581701,0.373486028,1
0.397092773,0.257026019,0.414252314,0.415309383,2
0.589446277,0.452701437,0.607284801,0.620258081,1
0.370834712,0.317940522,0.479717765,0.411808542,1
0.417585901,0.397130104,0.557062157,0.470238463,2
0.231017774,0.253720474,0.410581795,0.283672701,1
0.486965144,0.268188142,0.42675464,0.49197964,1
0.371313039,0.237148317,0.389584401,0.388228251,2
0.450098612,0.315450353,0.477155986,0.474269643,2
0.546628002,0.443882893,0.59950857,0.5838098,2
0.297079651,0.157180897,0.290489783,0.302978591,2
0.482865202,0.491656572,0.640828646,0.545067297,2
0.353617717,0.179221817,0.320345312,0.356668221,1
0.799390206,0.574698025,0.708539377,0.816913211,2
0.286573386,0.166281191,0.302344698,0.297738028,2
0.338992661,0.282021139,0.441842452,0.376222107,2
0.347453331,0.151406156,0.28289995,0.342871469,1
0.484639225,0.469586789,0.621985517,0.540997356,1
0.593010869,0.551714409,0.690288132,0.645189093,1
0.55984069,0.534855641,0.676643083,0.615273418,2
0.609972784,0.256400977,0.413607044,0.59227366,1
0.133580741,0.099449984,0.205139867,0.148884886,2
0.46323584,0.437411496,0.593741961,0.516287641,2
0.295249075,0.213678371,0.363209918,0.320102049,2
0.361793144,0.25289102,0.409642939,0.385640643,2
0.423376575,0.170073805,0.308035648,0.412536453,2
0.43311541,0.375414795,0.536580058,0.476638156,2
0.486827088,0.266400011,0.423258382,0.491192233,2
0.271538231,0.088694869,0.187399735,0.258138756,1
0.694583982,0.532240537,0.674538584,0.722553553,1
0.386259689,0.379169529,0.540141443,0.441629857,2
0.246905388,0.287005674,0.447240041,0.306909477,2
0.700997298,0.45020788,0.605092968,0.710947695,1
0.276026586,0.166304961,0.301650715,0.288648518,2
0.410998788,0.340742342,0.502769083,0.44984506,2
0.429726814,0.193099684,0.338168082,0.424064914,2
0.382096628,0.357298093,0.519099117,0.431775847,2
0.472901598,0.249549337,0.405847321,0.475441433,1
0.390120062,0.19835751,0.344785933,0.39260155,1
0.453158007,0.413561668,0.572100423,0.502313074,2
0.364137641,0.302142359,0.463275916,0.401977009,2
0.27331822,0.14923852,0.279692414,0.281091156,2
0.43061725,0.375370421,0.535024618,0.474289915,2
0.360173944,0.256114328,0.413284167,0.385299937,1
0.412421365,0.192571052,0.337147288,0.409388474,2
0.454559872,0.204762999,0.351925966,0.447981407,2
0.448900569,0.200126622,0.346996712,0.442064655,1
0.351696169,0.224054834,0.376157705,0.368838428,1
0.474814149,0.288097216,0.448416389,0.48716531,1
0.368294763,0.253508961,0.410340603,0.391071335,2
0.447866844,0.410233118,0.569175305,0.497315237,2
0.377841301,0.184781305,0.327548833,0.378400053,1
0.445699396,0.477379889,0.628171102,0.512833055,2
0.219175326,0.102270382,0.209683743,0.219453498,1
0.399651477,0.354782198,0.506905969,0.443363212,2
0.74848799,0.551994714,0.690512947,0.770516051,1
0.580368743,0.283627092,0.443609427,0.573666431,2
0.75846548,0.214044796,0.364121422,0.710980226,1
0.193708221,0.289177178,0.449458366,0.268316889,2
0.326773755,0.200727388,0.347720082,0.341418527,2
0.248282896,0.178838825,0.319845831,0.271048416,1
0.243678864,0.234550128,0.388521697,0.286760562,2
0.289755159,0.144883511,0.273747024,0.292912956,1
0.359563799,0.350052557,0.511843863,0.412223871,2
0.385465162,0.239367429,0.394148851,0.400788576,1
0.222373941,0.154942681,0.287512924,0.241854263,2
0.255646192,0.231241752,0.384663235,0.294893579,1
0.50351785,0.282100272,0.441960579,0.509872483,2
0.453903678,0.469459684,0.621875762,0.51712708,1
0.432735623,0.31222899,0.471096737,0.458714684,2
0.239385895,0.156386008,0.289787461,0.255955989,1
0.25534453,0.179032812,0.319957679,0.276707902,2
0.385371858,0.209917521,0.359072472,0.392368851,2
0.38004611,0.364149158,0.525204192,0.432030911,2
0.357571846,0.292530854,0.450516448,0.393604259,2
0.526798483,0.451364144,0.606110003,0.569771288,1
0.554852614,0.29582105,0.456646681,0.555251091,1
0.419485762,0.325326302,0.487250222,0.452366262,2
0.399800119,0.220321851,0.366937721,0.405883344,2
0.302426147,0.306199805,0.46722035,0.355109871,2
0.311068528,0.203629616,0.35064132,0.329577609,2
0.483621993,0.226883996,0.378243852,0.478537793,2
0.390293985,0.221403309,0.372979891,0.400140375,2
0.25358839,0.187752035,0.330692885,0.278210515,2
0.492235732,0.312971653,0.474597269,0.507845363,1
0.14083377,0.087809013,0.185907877,0.149630414,1
0.699455582,0.513098203,0.658797312,0.722610782,1
0.534840569,0.296666585,0.457542015,0.538828909,1
0.447170755,0.211318747,0.360803863,0.443705017,1
0.327963212,0.274592178,0.433795045,0.365307478,1
0.435977018,0.237639043,0.392142551,0.441677725,1
0.373560571,0.194057969,0.339379635,0.377644373,2
0.318046203,0.29920456,0.460222887,0.365091114,1
0.423040679,0.398845057,0.558654184,0.474944437,2
0.575221932,0.279023917,0.43805371,0.568123925,2
0.381992357,0.233953967,0.387733441,0.396379844,2
0.323432117,0.158865561,0.293185536,0.325311439,1
0.372757833,0.212033871,0.36167584,0.382365442,1
0.570741475,0.376007077,0.536727843,0.587438202,2
0.372778964,0.293086359,0.453743356,0.406184384,1
0.39569671,0.285461263,0.445585972,0.422281656,1
0.373653265,0.247498218,0.40027423,0.393089788,2
0.444241115,0.210558219,0.359875201,0.441050039,1
0.403545887,0.222624944,0.374452107,0.410732213,2
0.690969804,0.486788731,0.632151673,0.709859182,2
0.551545465,0.47175779,0.62385812,0.594237346,1
0.389951653,0.223800238,0.375854347,0.399914837,1
0.509630961,0.22118085,0.372724983,0.498735361,1
0.475009081,0.401657523,0.561262955,0.516533475,2
0.362457872,0.161567955,0.296865861,0.358552586,1
0.403449828,0.350914127,0.512850966,0.446681287,1
0.393320906,0.254255695,0.411186924,0.411469728,1
0.378796189,0.191401911,0.336015831,0.381173031,1
0.545853587,0.223490306,0.375465139,0.530288962,2
0.398340155,0.361904181,0.523444863,0.445745083,2
0.428465018,0.225079406,0.377377074,0.431981486,2
0.285922282,0.264721096,0.422885897,0.329405251,2
0.615764756,0.315643143,0.477354633,0.61080337,1
0.234939178,0.167023276,0.304223639,0.256224547,1
0.077928825,0.105164136,0.214301622,0.108018939,1
0.335690139,0.209857662,0.359009286,0.35161506,2
0.439846798,0.234569661,0.387920751,0.443884149,2
0.450165174,0.211675827,0.361234955,0.446304064,2
0.723921409,0.342590965,0.504621007,0.707870018,1
0.320608567,0.243042583,0.372532566,0.344798188,2
0.497302858,0.313967808,0.475626635,0.512241077,1
0.277100189,0.165791482,0.300879682,0.289478148,2
0.411680473,0.244194013,0.399719761,0.423550887,1
0.567037193,0.517832892,0.66271547,0.617088973,1
0.405512712,0.297643565,0.458501537,0.433553465,2
0.455358004,0.227654764,0.380432001,0.454997092,1
0.339924293,0.175786988,0.315850586,0.344307296,1
0.349973855,0.254054898,0.409729365,0.376584066,2
0.264730327,0.190784571,0.335231319,0.288280006,1
0.264965198,0.248534835,0.404674808,0.307903789,2
0.274532068,0.172230817,0.311160538,0.289805029,1
0.414701174,0.291257818,0.448162735,0.43831097,2
0.501514022,0.460423208,0.614037813,0.551971232,1
0.572279893,0.286298069,0.446470004,0.567544206,2
0.253533475,0.162607018,0.298274607,0.269545034,1
0.478739474,0.280525833,0.428771854,0.485662332,2
0.458711529,0.323913194,0.48419456,0.483222934,2
0.384222814,0.197133715,0.343251959,0.387364693,1
0.442450024,0.410673355,0.569579229,0.493204737,2
0.322956526,0.163193463,0.298337007,0.326143066,2
0.526930694,0.421482858,0.579432634,0.562732365,2
0.539620559,0.358269678,0.520052917,0.557779756,1
0.439830629,0.395981527,0.555993224,0.48730957,1
0.275149036,0.115405265,0.210479013,0.26619119,2
0.330117321,0.11855953,0.235123554,0.317790765,2
0.411740728,0.223817867,0.375866621,0.417835394,2
0.375716194,0.313175658,0.47382267,0.414041836,2
0.270899711,0.21053501,0.359487191,0.299784859,2
0.562892821,0.252806644,0.409547362,0.551562035,1
0.540033903,0.327955464,0.489933666,0.550776447,1
0.465118607,0.409786379,0.568633583,0.510784883,2
0.503426564,0.225016693,0.377302504,0.494503306,1
0.226282399,0.123230336,0.242193884,0.233201274,1
0.553734805,0.397611898,0.557467311,0.578639321,2
0.202422009,0.122621555,0.240527612,0.213461659,2
0.468510191,0.452370698,0.606510829,0.524192887,2
0.481174644,0.432220565,0.589088989,0.529072545,2
0.498144962,0.282702855,0.441364498,0.50475759,2
0.314085972,0.17056959,0.308956645,0.321418925,1
0.351810717,0.187557894,0.331113802,0.357765674,2
0.387046372,0.204189239,0.352015179,0.39180038,2
0.396107474,0.254233638,0.411153365,0.413721447,2
0.310833699,0.164399141,0.300679071,0.316901694,2
0.393484067,0.257340223,0.414586611,0.412639897,2
0.449655351,0.28159854,0.44141798,0.464870374,1
0.282235423,0.114602557,0.229067487,0.276271923,1
0.315078408,0.120220103,0.23765253,0.305680956,1
0.378444173,0.189811854,0.333928172,0.380421986,2
0.421979968,0.250130687,0.406122312,0.433557295,2
0.543000201,0.414292503,0.572892431,0.573918879,2
0.499026688,0.256997156,0.414278085,0.499088832,1
0.60837047,0.470549786,0.622816637,0.63953433,1
0.220364911,0.21681189,0.367471313,0.262628796,1
0.298432157,0.126224865,0.246672051,0.293772425,2
0.311407062,0.155158748,0.287871321,0.314126739,2
0.902215247,0.290942361,0.451458994,0.851328903,1
0.455068106,0.256834368,0.413556482,0.462524552,2
0.437676334,0.213649787,0.363461394,0.436412146,2
0.401753317,0.130428241,0.252893462,0.382236537,1
0.521993464,0.389332939,0.54976931,0.551079931,2
0.481139924,0.251799448,0.407685696,0.483332346,2
0.581119723,0.506920345,0.653659916,0.625796426,1
0.382053106,0.206063938,0.34887869,0.38701607,2
0.455561817,0.362496887,0.524162353,0.491012815,1
0.298897813,0.165350655,0.301977754,0.307280061,1
0.425925372,0.251117391,0.407631022,0.437149288,1
0.371914102,0.165352539,0.301980201,0.367720417,2
0.380480133,0.262452151,0.420009051,0.40364342,2
0.420614565,0.244450828,0.397517902,0.430528564,2
0.29519003,0.186329584,0.329538879,0.31121292,2
0.689681769,0.458095165,0.611617601,0.703197502,2
0.510263133,0.435496928,0.592048829,0.552831691,1
0.706382428,0.418868692,0.577063229,0.708933915,1
0.25350722,0.155653356,0.286910105,0.266621357,2
0.455057163,0.353520526,0.515285186,0.488290566,2
0.318063965,0.179416291,0.320598774,0.327535392,1
0.311633621,0.222133125,0.373864414,0.336021502,1
0.651372949,0.348941832,0.50962493,0.647814921,2
0.399894415,0.313551513,0.475194384,0.433529198,2
0.4834969,0.403186767,0.562683555,0.523620043,2
0.338760484,0.181945766,0.32388567,0.345286185,1
0.630444109,0.414657875,0.573226192,0.645177075,1
0.258251215,0.119770866,0.236971315,0.258178246,1
