,Contrast Feature,Dissimilarity Feature,Homogeneity Feature,Energy Feature,Correlation Feature,ASM Feature,diabetic_retinopathy
19369,0.097898063,0.212914154,0.241285095,0.018206761,0.710818262,0.004536501,1
20002,0.066376822,0.153661024,0.347471279,0.172838895,0.900057062,0.063604907,2
554,0.02626656,0.117434173,0.266635649,0.033029361,0.875902131,0.008614009,1
21054,0.17531843,0.301420268,0.166319973,0.045068313,0.519651036,0.012180713,1
4315,0.118795833,0.238120378,0.200115287,0.037564779,0.669655726,0.009933826,1
13926,0.177040088,0.290399979,0.188414039,0.09899842,0.567739512,0.030853893,1
7122,0.210377358,0.348807745,0.139723326,0.056729926,0.424839193,0.015844863,1
19816,0.06394163,0.137767804,0.358600721,0.165770757,0.944211727,0.060153758,2
12325,0.055840836,0.121540651,0.392836284,0.17922486,0.953742083,0.066980213,2
21991,0.251383854,0.359673922,0.287255558,0.265073528,0.50197418,0.12347717,2
17455,0.074392138,0.176581085,0.20486492,0.051248924,0.803195559,0.014296531,2
8992,0.04165026,0.107056604,0.320182557,0.031700641,0.883937373,0.00828825,2
4053,0.048947284,0.113158174,0.410359589,0.148506279,0.965919722,0.05188223,1
4257,0.118797249,0.211860169,0.262415058,0.217390955,0.879214909,0.087405064,1
19598,0.115242393,0.193023787,0.353687019,0.072083872,0.756944169,0.021887054,2
15761,0.046018121,0.121663011,0.269905185,0.050168459,0.917192603,0.013747839,2
8245,0.056466693,0.161646411,0.258940518,0.033864519,0.801635991,0.008906432,2
9694,0.141090295,0.261344752,0.175182706,0.056536214,0.670937017,0.016108396,2
10484,0.125756975,0.235262324,0.265370647,0.240906885,0.85277284,0.101189574,1
6864,0.079738625,0.154829883,0.264619446,0.04846675,0.879703746,0.013220385,2
9664,0.17631367,0.312596468,0.160560689,0.062603252,0.570064177,0.017765566,1
5552,0.347452751,0.493554572,0.119123103,0.126983843,0.26686135,0.042308893,1
17799,0.126607709,0.255969536,0.183812709,0.071815441,0.668693309,0.020887953,2
14884,0.107505264,0.17534049,0.364981275,0.304989883,0.820603726,0.143043047,1
1705,0.147647615,0.262962672,0.237545491,0.136435807,0.673885555,0.046588388,2
2256,0.026640903,0.112146702,0.248608669,0.061752014,0.910596279,0.017471094,1
22228,0.249851211,0.355440699,0.270271155,0.2211883,0.498669381,0.090063529,2
27934,0.081818607,0.18966349,0.22730725,0.175437607,0.869015254,0.064910576,2
16178,0.044484059,0.136770571,0.249618256,0.013331455,0.867697857,0.003298927,2
23265,0.190987323,0.298784154,0.261074084,0.249492527,0.738752851,0.106570897,2
29097,0.084720962,0.1903516,0.284060255,0.187429067,0.878238328,0.071063736,1
30095,0.093136971,0.178007509,0.300107507,0.236571861,0.837782374,0.09858679,1
3966,0.092461898,0.213595647,0.161942818,0.024527548,0.772167919,0.006235922,1
22509,0.091354432,0.192506801,0.262035534,0.175038624,0.906213716,0.064708668,1
29541,0.108656476,0.236666952,0.208921213,0.047421043,0.649743317,0.012901957,1
13953,0.047915097,0.146602446,0.289516483,0.081424911,0.856327297,0.024270435,1
6473,0.032937005,0.121283372,0.337167286,0.043322668,0.845743002,0.011658386,2
23470,0.112242933,0.256873328,0.165739954,0.099341354,0.707822175,0.031146253,2
6356,0.039751025,0.136089213,0.254004106,0.027428601,0.864868482,0.007245187,2
23408,0.083319688,0.149035508,0.398620757,0.125420557,0.906916493,0.041626877,2
14254,0.227040248,0.301143697,0.259173892,0.103397666,0.695971911,0.032566641,1
8023,0.08104966,0.171938418,0.279688843,0.14882637,0.879820736,0.052088981,2
4762,0.111718229,0.205003743,0.279990185,0.170102501,0.862258558,0.062280452,2
864,0.060627089,0.176457322,0.168997388,0.040283166,0.87528519,0.010731209,1
23980,0.140223914,0.214343488,0.530523963,0.540589295,0.679070644,0.350860754,1
26055,0.037446507,0.123530348,0.22480579,0.046115313,0.906314484,0.012498909,2
23552,0.089253246,0.204277817,0.187687724,0.039077557,0.73472646,0.010667362,2
14788,0.170840622,0.238894255,0.568733085,0.589352572,0.595094363,0.404467614,1
19125,0.066667335,0.15608876,0.238821665,0.050292419,0.874351958,0.013844679,2
6544,0.094994341,0.201493307,0.242640311,0.150788805,0.879988404,0.053012385,2
18915,0.062659502,0.128038491,0.336795303,0.086401433,0.882038822,0.028668034,2
20474,0.178790926,0.283794942,0.160475707,0.113505798,0.765530268,0.0373474,2
24095,0.127201301,0.23851485,0.253346625,0.228767627,0.801245765,0.09397108,1
29654,0.075258701,0.137187061,0.351816059,0.250772197,0.928489328,0.107223814,1
28025,0.109799621,0.217262722,0.307713636,0.223740589,0.692513681,0.095972427,2
13181,0.137889702,0.223969792,0.440510279,0.382943458,0.676680666,0.20242423,1
17330,0.09787417,0.218009008,0.221654119,0.096172667,0.72260616,0.029756343,1
28276,0.092437046,0.155020884,0.348393887,0.194310028,0.914171791,0.074692641,1
15821,0.075150305,0.196015044,0.134016013,0.021918716,0.776285926,0.005524754,1
2968,0.076562609,0.185913713,0.265313501,0.090750183,0.791949284,0.03480971,2
24982,0.133470746,0.266649543,0.164406139,0.069632148,0.650962152,0.02013384,2
19114,0.101075514,0.217349596,0.21958933,0.052034598,0.695313916,0.014352415,2
23626,0.111812947,0.210340292,0.245106672,0.177360851,0.846553198,0.065885959,1
3625,0.265469091,0.394386793,0.219141313,0.182760345,0.460205283,0.068669359,1
2193,0.052118696,0.143326783,0.199976669,0.060093452,0.893127309,0.016925919,2
16515,0.131672164,0.222463615,0.267577923,0.185870325,0.834420508,0.070261659,2
13438,0.039513227,0.108227113,0.332231846,0.089148562,0.916956763,0.028332564,2
27770,0.139062033,0.228879713,0.269005481,0.199742746,0.844796009,0.077616109,1
528,0.025738626,0.102484129,0.295818435,0.01384986,0.909134137,0.003400762,2
17166,0.07440376,0.169424438,0.301184754,0.215279022,0.881108706,0.086910181,2
20454,0.150360223,0.293957473,0.172881009,0.04419468,0.600450204,0.011910803,1
6612,0.136513311,0.245774035,0.225152654,0.125214143,0.650977954,0.041933686,2
29788,0.178613671,0.268117774,0.372386146,0.349163109,0.642338265,0.1755571,2
8461,0.128144863,0.254858814,0.163317979,0.064347189,0.672415147,0.018958955,2
4968,0.059144719,0.158217767,0.214467197,0.027632743,0.850803708,0.007541724,2
22501,0.21598193,0.287663763,0.497584503,0.501725487,0.591324848,0.310752799,1
14871,0.076366099,0.19446258,0.200400014,0.027637115,0.845101306,0.0071032,2
2296,0.094768291,0.20834963,0.211004828,0.028458153,0.703636128,0.007318328,1
24695,0.044107573,0.118555223,0.273099333,0.081338672,0.946685164,0.025020968,2
30048,0.13450047,0.263285694,0.144356489,0.047455999,0.65031091,0.013905458,2
17151,0.066989349,0.188825031,0.202856814,0.033610098,0.808269705,0.008805365,2
12774,0.091591944,0.179857947,0.239621365,0.134055132,0.913966848,0.045351396,1
29995,0.018153387,0.087518415,0.419939841,0.046486503,0.908289195,0.012623063,2
1544,0.034851466,0.118921438,0.310071186,0.039976999,0.853059257,0.010875021,2
17097,0.129253106,0.257398101,0.136466506,0.027098589,0.678380585,0.006978873,2
23145,0.080875794,0.195712632,0.207915436,0.028934853,0.732905512,0.007456989,1
23544,0.038689305,0.149311561,0.211974071,0.010460646,0.880768673,0.00253635,1
2151,0.155995748,0.27541258,0.272593369,0.203579157,0.750477917,0.079969848,2
3624,0.190954543,0.2634391,0.3987087,0.403080507,0.697970566,0.22177257,2
5405,0.077430593,0.201277192,0.232424707,0.055101823,0.724577755,0.015309172,1
1309,0.052917278,0.14028615,0.319935514,0.112877997,0.91946785,0.036359207,1
707,0.072741936,0.114847881,0.705551388,0.717200325,0.756864597,0.562250553,1
5461,0.105361351,0.211881528,0.242636446,0.170481704,0.87988553,0.062426742,1
21781,0.191725138,0.293209076,0.258982595,0.185419893,0.565904921,0.070035128,1
5370,0.064291686,0.169671795,0.218838088,0.016485864,0.824167718,0.004085351,1
18964,0.140402597,0.279553896,0.162009078,0.028471502,0.618832454,0.007327143,1
24780,0.170242929,0.283392292,0.404116743,0.416858521,0.618035591,0.231160097,2
10025,0.089013971,0.204855802,0.200357889,0.028370118,0.726930748,0.007297873,1
20631,0.203104855,0.286818394,0.452208696,0.442977579,0.582688433,0.254478807,1
29227,0.070490207,0.163681661,0.282685018,0.170995303,0.868615392,0.062681362,1
21379,0.109328208,0.237573236,0.178409327,0.064776088,0.698277487,0.018483206,1
19894,0.09312891,0.204011544,0.245113567,0.038825735,0.707524402,0.010429515,2
21968,0.11325829,0.205153762,0.237391444,0.196321021,0.850686614,0.075768101,1
26475,0.020801588,0.112353551,0.281054338,0.039618061,0.86751057,0.010539092,1
26571,0.191961038,0.325473431,0.359678024,0.395570884,0.585523115,0.212915408,2
6022,0.090969734,0.216686502,0.245221833,0.05225809,0.723038834,0.014409479,1
19480,0.111650766,0.236938681,0.193303777,0.073131027,0.677328134,0.021345879,2
14885,0.093004837,0.190463691,0.295690863,0.129236442,0.747861262,0.043648856,2
23746,0.202758426,0.296076119,0.379532064,0.369886656,0.600161208,0.19303948,2
2748,0.109617178,0.184465424,0.308919716,0.178834005,0.846692066,0.066653863,2
15009,0.122612078,0.254170668,0.191478506,0.083040359,0.612156575,0.024860578,1
29712,0.034879893,0.115919513,0.356775617,0.135538,0.851629672,0.04601001,1
464,0.205651397,0.336635094,0.367050841,0.403365402,0.567386218,0.219646147,2
16587,0.089511586,0.190017787,0.301486532,0.223946927,0.776680354,0.096864345,2
9685,0.092889462,0.174472786,0.326572069,0.176699964,0.851105945,0.065586178,2
21136,0.082832819,0.145800844,0.370428281,0.171754438,0.902918995,0.06309878,2
29613,0.174470834,0.281158157,0.275190234,0.225174234,0.632485881,0.091897067,1
4705,0.093783414,0.209021958,0.20773022,0.168843658,0.840850241,0.06161788,1
25068,0.091151734,0.198510876,0.217327667,0.029499217,0.750878657,0.007826034,2
6874,0.15584024,0.307830228,0.20246219,0.112468923,0.579595719,0.036213297,1
17713,0.099707606,0.210372411,0.243560171,0.068088675,0.711247742,0.019604404,1
25838,0.156046222,0.250824789,0.209258396,0.042763086,0.787502201,0.011491615,2
9378,0.058557444,0.133170422,0.280560446,0.143844609,0.920475154,0.049801885,2
7066,0.150005252,0.275461628,0.256940701,0.137580151,0.595042471,0.046934606,2
857,0.260691785,0.37949283,0.182086377,0.190086207,0.608253782,0.072565105,2
5022,0.171371891,0.278145451,0.200585124,0.101545952,0.697402905,0.032058296,2
5237,0.078419484,0.173765156,0.277195556,0.057675982,0.806595571,0.017547474,2
10460,0.071369084,0.162359799,0.260746931,0.151078787,0.910608482,0.054073414,2
10891,0.120636512,0.208265563,0.331906177,0.195246565,0.723119383,0.120388201,2
18798,0.204662477,0.284066432,0.375407613,0.347549507,0.62104216,0.189285899,2
10688,0.199139565,0.365962682,0.123593442,0.11429816,0.574597906,0.036959577,1
5951,0.050460586,0.153981563,0.289129566,0.057415463,0.788121591,0.016060551,2
8208,0.086883573,0.201294967,0.224018368,0.047157046,0.763813618,0.013297493,2
10894,0.132129942,0.239525403,0.230782378,0.130057413,0.658478582,0.043756771,2
26739,0.100121159,0.239115749,0.180131565,0.056502756,0.740865614,0.015762269,1
22240,0.252915208,0.370469058,0.160092041,0.068705935,0.442648737,0.019823211,1
16148,0.224826739,0.315021429,0.245073193,0.196928189,0.683843661,0.076110601,1
6775,0.131487382,0.266774209,0.170518992,0.055254525,0.640807758,0.015592274,2
16456,0.045605409,0.119335623,0.269580162,0.051670793,0.878557995,0.014300985,2
24823,0.077070347,0.193295226,0.197584487,0.021515366,0.79196351,0.007715519,2
19174,0.090866392,0.168718915,0.334485163,0.13508895,0.794648869,0.046741957,2
9623,0.073941737,0.18614087,0.231681998,0.056590067,0.751584009,0.016061854,2
25780,0.059196503,0.147885328,0.256835235,0.065452203,0.835856128,0.019316595,2
16831,0.023866807,0.099255175,0.283528809,0.119809156,0.971936399,0.039223933,1
16006,0.187503247,0.257984073,0.378092827,0.326946494,0.697872482,0.15883681,1
30378,0.024525585,0.102523276,0.298535093,0.008203279,0.889133146,0.001982655,2
15144,0.177186218,0.288800528,0.253444135,0.226050491,0.631177908,0.120032234,2
10387,0.075011094,0.199089842,0.217266052,0.018441621,0.774706079,0.004596716,1
18344,0.102349124,0.201603118,0.245821589,0.19439581,0.85275797,0.074745066,1
12604,0.092405275,0.222847375,0.170288848,0.055452373,0.701738122,0.016356062,2
4135,0.053716429,0.156885563,0.241602529,0.024195173,0.884518935,0.006152338,2
2499,0.091009039,0.183950665,0.265073795,0.199511786,0.875654381,0.077497535,2
1847,0.05887869,0.149849526,0.242084718,0.098878203,0.939675508,0.031285551,2
28344,0.181580002,0.315905199,0.236080519,0.226924729,0.670943406,0.095474669,2
181,0.248105975,0.282971903,0.600524373,0.645480921,0.582157752,0.470677602,1
5001,0.078894095,0.170464949,0.255261447,0.200389904,0.89309451,0.078007659,2
30100,0.224171236,0.315653692,0.505504935,0.558235397,0.577675385,0.369841343,1
2928,0.071842039,0.168085217,0.217739003,0.080517831,0.849316716,0.033216093,2
23727,0.210372522,0.310823884,0.181463514,0.098314018,0.612066612,0.031855658,2
20825,0.060583809,0.161184772,0.257010144,0.147341673,0.893795142,0.051345171,1
29441,0.088359491,0.202412215,0.200596875,0.02857744,0.710633417,0.00736228,2
19308,0.055521879,0.157341913,0.262857612,0.125512226,0.912205003,0.041642902,1
6415,0.037630489,0.109819306,0.371105782,0.025371918,0.908783654,0.006495632,2
863,0.098319241,0.189339577,0.259917183,0.103473366,0.915194121,0.032583337,1
18455,0.108309418,0.206902421,0.236911111,0.112215501,0.751607682,0.036099884,1
11391,0.066808884,0.163271892,0.257533072,0.095064099,0.834424429,0.032319944,2
741,0.232543251,0.290882653,0.362544445,0.38618517,0.70759901,0.205094749,1
2273,0.09178955,0.182980862,0.270037614,0.164785843,0.876671231,0.05979312,2
7154,0.131213666,0.247083246,0.177857561,0.069307146,0.748554673,0.020017504,1
19516,0.080394617,0.173807962,0.289387886,0.241933218,0.889112545,0.10202074,2
17563,0.081568953,0.206816499,0.249772311,0.054059777,0.69222389,0.014979944,1
20965,0.0407443,0.138172345,0.244340327,0.046464894,0.882891502,0.012599782,2
29339,0.10704575,0.224814921,0.190577648,0.035458161,0.689716631,0.0093356,2
13540,0.091849225,0.216579324,0.190549658,0.033869859,0.736073566,0.008857122,1
5662,0.104193445,0.206207771,0.215341283,0.051565401,0.793128416,0.014189688,2
2667,0.064786089,0.164349106,0.281049139,0.073496819,0.754587159,0.021470872,1
9587,0.177648474,0.317348626,0.133794551,0.047598618,0.521789824,0.012956361,1
10945,0.157274554,0.285448536,0.235150732,0.137243336,0.562673001,0.046781005,1
4522,0.183296238,0.304430257,0.356180069,0.376150585,0.65222432,0.196877046,2
22502,0.254721048,0.302709012,0.45521898,0.451491666,0.598735752,0.262313211,1
25328,0.136078208,0.27287195,0.153943037,0.031630015,0.529648542,0.008217381,1
22776,0.217915094,0.285442956,0.315216813,0.265182988,0.766399775,0.116310476,1
19426,0.065556607,0.130407216,0.269067029,0.108713245,0.920402827,0.036936103,2
25951,0.089561404,0.222747638,0.181290082,0.033510494,0.682613097,0.008756306,1
22136,0.18096598,0.312395109,0.119853928,0.040745186,0.572262262,0.010884611,2
91,0.15693378,0.280659693,0.149631491,0.065303037,0.65521344,0.01866004,2
26167,0.054445056,0.143809331,0.305507497,0.148650357,0.931119324,0.052023258,2
11975,0.13473205,0.224476455,0.204364693,0.093073979,0.756501582,0.028575626,1
19866,0.202949069,0.340794522,0.127883958,0.06257202,0.507310778,0.017756421,1
4781,0.02715294,0.082250847,0.396819642,0.128990122,0.986820472,0.04328636,2
9181,0.038761848,0.136184751,0.276542714,0.017003628,0.873612071,0.00422282,2
12137,0.024805747,0.089265457,0.329165487,0.142793285,0.942152091,0.049356323,2
11013,0.288382124,0.34949782,0.393314342,0.353344838,0.589680974,0.239116466,2
6515,0.116977009,0.232978594,0.206167541,0.069329004,0.715079888,0.020064495,2
25829,0.106083936,0.198846052,0.278453926,0.178766972,0.839010666,0.066595166,1
2174,0.193967461,0.265279917,0.282393123,0.213845282,0.776035128,0.08540415,1
5079,0.044392631,0.142628808,0.252034309,0.020589053,0.896436707,0.005171628,2
29829,0.215619395,0.285912475,0.4189146,0.400739194,0.617844053,0.218443094,2
9963,0.228261085,0.312601683,0.424087615,0.434574598,0.612697637,0.25023892,2
17748,0.073001025,0.182381539,0.206003066,0.05237783,0.812711863,0.018507227,2
25748,0.088593961,0.18545907,0.275891883,0.183859486,0.866741538,0.069207538,2
16067,0.129819208,0.246423549,0.243370233,0.195257079,0.751703843,0.078677409,2
18183,0.151363981,0.247833455,0.20293478,0.048634577,0.786613456,0.013443893,2
17094,0.092568914,0.171218284,0.428199858,0.380843582,0.85008539,0.235088786,2
29001,0.079893537,0.181862026,0.199271893,0.037799935,0.800955341,0.01000663,2
13075,0.121153138,0.265484913,0.157242289,0.096295241,0.687030488,0.029978317,2
17893,0.089988742,0.219339463,0.185979729,0.023924089,0.726699701,0.006068084,1
28656,0.131631149,0.207742094,0.280644816,0.091181966,0.794515813,0.027862824,1
16030,0.166474281,0.255678398,0.2781741,0.204215824,0.789154474,0.080051828,1
7356,0.133302188,0.237915181,0.152947327,0.103860457,0.819509504,0.032744113,1
25783,0.049646637,0.151205913,0.295939506,0.047045154,0.772734688,0.012783655,1
24928,0.145428115,0.265500291,0.17060424,0.027540792,0.629183916,0.00707198,1
12425,0.092964748,0.20985744,0.239344645,0.136389361,0.795618815,0.050446773,2
22787,0.144507419,0.250680669,0.261555769,0.152976993,0.785449517,0.053971852,1
7123,0.108421833,0.235942264,0.206530116,0.031472014,0.601612654,0.008172897,1
1610,0.042342706,0.121085206,0.254670073,0.049526273,0.914664293,0.013548211,2
27072,0.217731295,0.342591591,0.265055865,0.265854894,0.596088627,0.133595715,2
2828,0.121172635,0.201609256,0.308825303,0.258406549,0.83804384,0.111997492,1
4996,0.051848296,0.13493885,0.257285406,0.041362825,0.902051326,0.011052907,2
19892,0.181434222,0.293058859,0.302675569,0.24249284,0.562995254,0.10216974,2
22694,0.072043119,0.166254238,0.240672656,0.035180955,0.823514484,0.009487937,2
3847,0.156217632,0.251039677,0.209157084,0.042360427,0.787115318,0.011354877,2
29495,0.087312609,0.208601813,0.179273868,0.064740571,0.749116878,0.018477684,2
17155,0.118376949,0.21410083,0.23685502,0.155411018,0.787737216,0.055120337,2
13224,0.153226544,0.275970734,0.206819381,0.117185931,0.600249962,0.038151751,1
14189,0.05134087,0.128531871,0.233234734,0.072449713,0.919487793,0.021771046,2
29651,0.123584178,0.223127129,0.263820107,0.139307554,0.785960374,0.047699134,1
19729,0.072911927,0.205647711,0.155983494,0.013179158,0.728064914,0.003226701,1
21512,0.122446208,0.252081839,0.211024066,0.031012855,0.618329216,0.008040058,1
30214,0.076564887,0.162958685,0.276188568,0.154489385,0.907058513,0.054697466,2
4883,0.156997555,0.281516303,0.354803747,0.359390456,0.649388457,0.183505699,1
8447,0.213319146,0.36104973,0.341642988,0.391141586,0.534073172,0.209352049,2
28416,0.090227965,0.196566863,0.229209189,0.086508201,0.806013998,0.026206378,2
6305,0.130258969,0.2242141,0.26471658,0.210209169,0.829080526,0.083563409,2
9150,0.026494702,0.091090138,0.390070026,0.039452245,0.925780218,0.010493286,1
12636,0.067766604,0.141492097,0.320170875,0.045216273,0.880677303,0.012219179,1
21671,0.225480236,0.321914802,0.357720986,0.393151439,0.729946684,0.210881291,1
8586,0.062814813,0.169998918,0.182832181,0.033056891,0.847133042,0.008620918,2
6710,0.148410015,0.234647985,0.280124103,0.238034617,0.811375945,0.099459145,1
27551,0.038554869,0.128447587,0.275287768,0.015950281,0.879274056,0.00394953,2
5772,0.19445134,0.341312571,0.155520958,0.097780838,0.572704178,0.030389427,2
24510,0.085792467,0.199710886,0.216209827,0.052087589,0.741652098,0.014555006,2
30118,0.129041174,0.254682642,0.191615083,0.039218588,0.647741808,0.010420542,1
22384,0.066761487,0.146015413,0.328785124,0.128275583,0.938206105,0.042829406,1
15945,0.109913625,0.20682875,0.273200888,0.221118911,0.857701169,0.08964519,2
19123,0.343210515,0.415375291,0.313740524,0.285926303,0.58019845,0.133129029,2
339,0.10648301,0.239238848,0.183807261,0.028411069,0.671334208,0.007309061,1
17540,0.119485354,0.218162423,0.329761858,0.211832641,0.797325572,0.08427479,1
24106,0.105415578,0.225862234,0.247626076,0.144879479,0.815772469,0.050217959,1
25046,0.096429282,0.228790714,0.223310901,0.058020873,0.638554725,0.016254836,1
15115,0.041077297,0.132745805,0.256033514,0.011600431,0.820866827,0.002913644,2
1146,0.151261014,0.27996499,0.152788999,0.06369714,0.599675268,0.018128053,2
13068,0.030825608,0.108867774,0.368333458,0.158883676,0.925624862,0.056769444,2
11155,0.042654849,0.121832083,0.253951669,0.165098044,0.972780434,0.059774063,1
28315,0.106424717,0.202620353,0.314999912,0.220681595,0.898278646,0.08928445,1
14079,0.046090092,0.137752898,0.28326958,0.034197399,0.867251515,0.009110069,2
17052,0.043790996,0.137937437,0.188597734,0.046250125,0.898175822,0.012537319,2
25931,0.111274472,0.235662253,0.206333614,0.122637086,0.777184624,0.040424374,1
16602,0.094909392,0.219105081,0.239996191,0.121051234,0.675285604,0.03975821,1
14427,0.324459076,0.397952794,0.529711344,0.595020914,0.401252933,0.411340828,2
18728,0.047670793,0.131200508,0.298045629,0.036935087,0.865669582,0.009745661,1
4043,0.049056597,0.164631484,0.21410326,0.035575227,0.831545709,0.00950629,2
17140,0.203041204,0.338467364,0.164563567,0.093638534,0.544341222,0.028798101,1
14346,0.208066362,0.289496987,0.387002746,0.374538397,0.636307252,0.195578398,1
19931,0.148802973,0.253217176,0.197120438,0.087063517,0.7334302,0.027190118,2
24361,0.303920206,0.401259437,0.26418635,0.279353251,0.589315658,0.125579537,2
19039,0.06057153,0.113040958,0.40699736,0.060846121,0.931387804,0.017178758,1
4923,0.131271724,0.176828764,0.627088397,0.627350335,0.720941379,0.449487411,2
1949,0.128106531,0.234187522,0.245113623,0.056358732,0.707548692,0.01571847,1
13364,0.045078815,0.134902413,0.289921956,0.029049184,0.834718176,0.007490972,2
6600,0.156507718,0.279790649,0.217329148,0.078356936,0.531244858,0.023182528,1
17768,0.104663548,0.198681786,0.32306975,0.262180127,0.794262619,0.114444498,2
16555,0.103835394,0.223502569,0.173777631,0.090933324,0.786729428,0.027952736,2
26700,0.045603635,0.102209008,0.405492488,0.138113428,0.975673336,0.047189529,2
13662,0.051939281,0.141450594,0.303597723,0.178479686,0.917814918,0.066563332,2
23124,0.104212193,0.222897232,0.261883399,0.058859658,0.753617604,0.016529482,1
7977,0.114303885,0.217734829,0.22665238,0.159369504,0.821320382,0.057176888,2
7647,0.13360089,0.222147427,0.246027039,0.158605649,0.823627595,0.056639475,1
15180,0.059920529,0.14064811,0.275379191,0.038595431,0.895834545,0.010240373,2
18837,0.047967696,0.113159942,0.396368003,0.138823526,0.955648127,0.048305122,2
29554,0.200212842,0.327189947,0.161113221,0.082334586,0.533201575,0.024608984,2
27103,0.166446653,0.232144716,0.471948677,0.425174733,0.63159393,0.238463582,1
16073,0.040544857,0.122219812,0.319179809,0.040897015,0.898639379,0.010917515,1
23622,0.131135936,0.208789226,0.358391917,0.32240743,0.881707473,0.155502922,1
14208,0.179032758,0.250412525,0.394404423,0.365719881,0.681856205,0.188509,1
16673,0.144954892,0.249289469,0.287620295,0.189002764,0.634187696,0.097835222,2
15098,0.274203841,0.385995553,0.207956244,0.163523618,0.445059032,0.059040072,1
19183,0.171588273,0.264679351,0.228477623,0.085284362,0.722393256,0.027077843,2
28692,0.083578547,0.149015302,0.349350541,0.176521191,0.909805853,0.065466136,2
28930,0.042662707,0.132848623,0.272546294,0.152629618,0.952233426,0.053803991,2
15534,0.216315944,0.367268455,0.141781542,0.080732759,0.457629784,0.024034235,1
17089,0.191025138,0.286163005,0.272045851,0.25079323,0.724254056,0.107243627,1
30052,0.073544998,0.184357106,0.247852109,0.030449765,0.770771952,0.007884088,1
28154,0.081686127,0.197921809,0.171038142,0.034336552,0.798004699,0.008993192,1
29398,0.100747359,0.21868845,0.252882647,0.099651435,0.710600263,0.031136149,2
21912,0.172794056,0.313804007,0.303228146,0.318698095,0.63295622,0.153761957,2
5400,0.052220284,0.143137765,0.328607898,0.025932734,0.820970354,0.006622428,1
2119,0.207950019,0.336034007,0.370464288,0.414623493,0.543719468,0.229334081,2
12303,0.117970576,0.221947379,0.20800671,0.096652052,0.749794691,0.029933715,1
7957,0.13503373,0.260932724,0.185515823,0.039718077,0.688270247,0.010742967,2
25177,0.188616307,0.313731834,0.15932262,0.062597672,0.604325739,0.017977668,2
18106,0.070412615,0.181846531,0.246764533,0.048478336,0.743102839,0.013224796,1
1716,0.178393927,0.323350202,0.155260707,0.055939353,0.497263617,0.01558451,1
13450,0.107222851,0.198905612,0.412117888,0.36468992,0.748671562,0.188414183,2
16205,0.059909302,0.142394796,0.230866167,0.037864577,0.876400739,0.010041622,2
13204,0.069324829,0.186296594,0.21468472,0.041502324,0.743001122,0.011099009,1
13379,0.138912955,0.225131872,0.300473239,0.051983567,0.818367138,0.014320202,1
22450,0.039697481,0.136959023,0.265004,0.030793187,0.870676382,0.008127763,2
29185,0.101058214,0.201810671,0.245685445,0.140071862,0.853114125,0.048035129,1
14667,0.192940296,0.321506175,0.141036994,0.05794355,0.603754158,0.016302194,2
3934,0.231454377,0.293023931,0.466354762,0.507112252,0.673089103,0.316172723,1
26208,0.264850496,0.359783235,0.215399153,0.217753396,0.571666377,0.087631549,1
29409,0.203246767,0.298732729,0.293915677,0.201951891,0.601490879,0.078827377,1
25381,0.248846313,0.40084542,0.32175956,0.364754601,0.419151023,0.187755726,1
18179,0.056065853,0.12634783,0.292185769,0.038125648,0.922259716,0.010092197,2
16748,0.274004027,0.38854296,0.320629595,0.367407906,0.564248085,0.189942745,2
3928,0.062470131,0.164919935,0.21412011,0.027600716,0.851014223,0.007354653,2
15456,0.137053586,0.231851175,0.281413527,0.252233432,0.792673559,0.108133893,1
20115,0.130419197,0.24060197,0.314311471,0.194810726,0.617514171,0.083400972,2
15122,0.127705947,0.238716109,0.241804212,0.114747183,0.667793002,0.050497065,2
20391,0.07714778,0.17202464,0.277360133,0.196146989,0.87808147,0.075677744,2
27522,0.255977769,0.37579056,0.311783854,0.352922833,0.579556065,0.178779086,2
24649,0.205608202,0.341088509,0.084189501,0.042833609,0.519266839,0.011505769,2
4696,0.169094683,0.295874197,0.154797088,0.049439577,0.570218526,0.013531623,1
5421,0.086104429,0.211708356,0.202940168,0.062633182,0.709252741,0.017795531,2
22951,0.170873168,0.257813859,0.312161222,0.255622498,0.689889539,0.11025299,1
14182,0.076048999,0.172250238,0.273618086,0.153242074,0.883647179,0.054097539,2
20523,0.077069452,0.158288269,0.354683783,0.137586676,0.907851939,0.047332969,2
20041,0.095703421,0.172362852,0.404814803,0.322281606,0.807014786,0.155486634,2
10904,0.084087091,0.180578746,0.290840477,0.168576766,0.849606963,0.061486607,1
16727,0.077291699,0.20274499,0.260799566,0.062693246,0.706386774,0.017794228,1
15707,0.411066791,0.485290818,0.269555189,0.328265747,0.499227852,0.162447977,2
22039,0.104177347,0.218892929,0.257435531,0.190349369,0.820934357,0.072598855,1
11247,0.085289667,0.183075948,0.301531573,0.173557846,0.885591755,0.064003788,2
27427,0.036394404,0.111033775,0.280378116,0.181087222,0.969580459,0.068123405,2
29514,0.18151519,0.238675091,0.495396546,0.48769158,0.701211885,0.296821729,1
21701,0.063602799,0.153396286,0.274586942,0.106309918,0.910404207,0.033708841,1
2891,0.05120087,0.135149177,0.2364787,0.119062337,0.949397337,0.040117423,2
22760,0.12931263,0.259598466,0.17224567,0.029569206,0.559418588,0.007633931,1
13811,0.047857931,0.155646891,0.284410905,0.014843696,0.811198945,0.003657469,1
